Latitude,Longitude,Depth,band_1_561,band_2_676,band_3_805
15.408931,73.746294,XX,0.0483506,0.0310844,0.0262248
15.411777,73.746137,XX,0.0437485,0.0291677,0.0262248
15.402624,73.733893,XX,0.0498846,0.0291677,0.0229798
15.39869,73.733637,XX,0.0498846,0.0330012,0.0229798
15.40731,73.747422,XX,0.0483506,0.0291677,0.0262248
15.408371,73.743222,XX,0.0452826,0.0291677,0.0229798
15.396515,73.732672,XX,0.0498846,0.0330012,0.0262248
15.404927,73.733599,XX,0.0483506,0.0310844,0.0229798
15.407881,73.75245,XX,0.0452826,0.0310844,0.0262248
15.407236,73.734424,XX,0.0483506,0.0330012,0.0262248
15.408957,73.750906,XX,0.0452826,0.0291677,0.0262248
15.393173,73.741078,XX,0.0422145,0.0272509,0.0262248
15.421042,73.730147,XX,0.0483506,0.0310844,0.0197349
15.410733,73.753271,XX,0.0452826,0.0291677,0.0262248
15.42162,73.736434,XX,0.0468166,0.0291677,0.0262248
15.430735,73.74183,XX,0.0468166,0.0291677,0.0262248
15.426058,73.730117,XX,0.0468166,0.0291677,0.0229798
15.426385,73.739899,XX,0.0452826,0.0291677,0.0262248
15.432485,73.739583,XX,0.0468166,0.0310844,0.0294698
15.418262,73.742045,XX,0.0452826,0.0310844,0.0262248
15.417736,73.744983,XX,0.0468166,0.0310844,0.0262248
15.419494,73.744134,XX,0.0483506,0.0330012,0.0294698
15.428837,73.741841,XX,0.0468166,0.0310844,0.0262248
15.420559,73.740633,XX,0.0498846,0.0310844,0.0262248
15.418921,73.738686,XX,0.0452826,0.0291677,0.0262248
15.415661,73.737588,XX,0.0452826,0.0291677,0.0229798
15.424783,73.744382,XX,0.0468166,0.0310844,0.0262248
15.41564,73.733954,XX,0.0468166,0.0291677,0.0197349
15.43243,73.729938,XX,0.0483506,0.0310844,0.0229798
15.421674,73.745938,XX,0.0468166,0.0291677,0.0262248
15.421115,73.743006,XX,0.0468166,0.0330012,0.0262248
15.424489,73.74019,XX,0.0468166,0.0330012,0.0262248
15.422463,73.7416,XX,0.0483506,0.0310844,0.0229798
15.428904,73.72982,XX,0.0483506,0.0310844,0.0229798
15.424475,73.737814,XX,0.0452826,0.0310844,0.0294698
15.423404,73.740197,XX,0.0452826,0.0291677,0.0262248
15.415704,73.745275,XX,0.0437485,0.0291677,0.0262248
15.402601,73.72998,XX,0.0468166,0.0291677,0.0229798
15.405448,73.729962,XX,0.0452826,0.0291677,0.0229798
15.418736,73.730021,XX,0.0468166,0.0310844,0.0229798
15.398669,73.730004,XX,0.0498846,0.0291677,0.0262248
15.427428,73.732485,XX,0.0468166,0.0310844,0.0229798
15.416364,73.742056,XX,0.0468166,0.0310844,0.0262248
15.428386,73.734156,XX,0.0468166,0.0291677,0.0229798
15.416159,73.729897,XX,0.0468166,0.0291677,0.0229798
15.417834,73.762454,XX,0.0406805,0.0234174,0.0262248
15.422058,73.766063,XX,0.0406805,0.0253341,0.0294698
15.418673,73.766922,XX,0.0437485,0.0291677,0.0262248
15.438805,73.778825,XX,0.0437485,0.0310844,0.0294698
15.432335,73.737068,XX,0.0498846,0.0330012,0.0229798
15.426753,73.733048,XX,0.0468166,0.0310844,0.0229798
15.431634,73.733018,XX,0.0468166,0.0310844,0.0229798
15.434493,73.783602,XX,0.0422145,0.0272509,0.0294698
15.410598,73.729512,XX,0.0468166,0.0310844,0.0229798
15.430175,73.738758,XX,0.0483506,0.0310844,0.0229798
15.42732,73.737378,XX,0.0468166,0.0330012,0.0229798
15.430699,73.73554,XX,0.0468166,0.0272509,0.0197349
15.432291,73.777605,XX,0.0437485,0.0253341,0.0294698
15.430939,73.778311,XX,0.0391465,0.0253341,0.0294698
15.430298,73.785164,XX,0.0391465,0.0272509,0.0294698
15.432583,73.781517,XX,0.0422145,0.0253341,0.0294698
15.419472,73.764401,XX,0.0422145,0.0291677,0.0262248
15.432974,73.778579,XX,0.0437485,0.0272509,0.0262248
15.433115,73.779557,XX,0.0422145,0.0272509,0.0262248
15.437312,73.778554,XX,0.0422145,0.0272509,0.0262248
15.433371,73.77676,XX,0.0437485,0.0291677,0.0327147
15.4312,73.776493,XX,0.0422145,0.0272509,0.0229798
15.432055,73.784176,XX,0.0406805,0.0253341,0.0294698
15.431315,73.772858,XX,0.0437485,0.0291677,0.0262248
15.433933,73.780391,XX,0.0406805,0.0272509,0.0294698
15.43339,73.780254,XX,0.0406805,0.0253341,0.0294698
15.432202,73.786272,XX,0.0406805,0.0272509,0.0262248
15.43274,73.78543,XX,0.0391465,0.0272509,0.0294698
15.433786,73.778295,XX,0.0422145,0.0272509,0.0262248
15.434334,73.77941,XX,0.0437485,0.0291677,0.0294698
15.422115,73.776406,XX,0.0422145,0.0291677,0.0327147
15.433276,73.784308,XX,0.0406805,0.0272509,0.0294698
15.433106,73.778019,XX,0.0422145,0.0272509,0.0294698
15.445812,73.770815,XX,0.0422145,0.0291677,0.0294698
15.427631,73.768686,XX,0.0422145,0.0291677,0.0294698
15.423486,73.779194,XX,0.0406805,0.0253341,0.0229798
15.423514,73.759765,XX,0.0422145,0.0291677,0.0294698
15.422623,73.770253,XX,0.0422145,0.0272509,0.0294698
15.422684,73.781295,XX,0.0391465,0.0291677,0.0262248
15.428551,73.763369,XX,0.0422145,0.0253341,0.0294698
15.424074,73.762836,XX,0.0422145,0.0253341,0.0294698
15.452834,73.765741,XX,0.0422145,0.0291677,0.0294698
15.446881,73.768013,XX,0.0406805,0.0291677,0.0294698
15.426883,73.780572,XX,0.0406805,0.0272509,0.0294698
15.445511,73.765505,XX,0.0406805,0.0253341,0.0262248
15.44501,73.772917,XX,0.0437485,0.0310844,0.0262248
15.445557,73.773892,XX,0.0437485,0.0291677,0.0294698
15.447587,73.773042,XX,0.0422145,0.0272509,0.0294698
15.421767,73.76257,XX,0.0422145,0.0291677,0.0294698
15.448988,73.756817,XX,0.0437485,0.0272509,0.0294698
15.449985,73.765479,XX,0.0406805,0.0272509,0.0262248
15.420668,73.760061,XX,0.0422145,0.0291677,0.0229798
15.414173,73.762336,XX,0.0422145,0.0272509,0.0262248
15.424309,73.780866,XX,0.0406805,0.0234174,0.0294698
15.449775,73.801267,XX,0.0391465,0.0291677,0.0327147
15.431933,73.811714,XX,0.0483506,0.0368347,0.0327147
15.430749,73.793269,XX,0.0406805,0.0272509,0.0294698
15.445975,73.80073,XX,0.0406805,0.0291677,0.0294698
15.427187,73.837181,XX,0.0514186,0.0406683,0.0359597
15.447188,73.824628,XX,0.0483506,0.0406683,0.0392047
15.425571,73.839287,XX,0.0514186,0.0464186,0.0359597
15.449769,73.800289,XX,0.0422145,0.0291677,0.0359597
15.443053,73.837652,XX,0.0483506,0.0368347,0.0392047
15.443717,73.834852,XX,0.0498846,0.0368347,0.0359597
15.430594,73.840517,XX,0.0529527,0.0406683,0.0327147
15.432219,73.840088,XX,0.0514186,0.0406683,0.0359597
15.441399,73.832349,XX,0.0483506,0.0368347,0.0359597
15.430584,73.83856,XX,0.0514186,0.042585,0.0359597
15.441296,73.83864,XX,0.0514186,0.0406683,0.0392047
15.441251,73.830113,XX,0.0483506,0.0387515,0.0392047
15.426672,73.842495,XX,0.0514186,0.0445018,0.0359597
15.443864,73.837088,XX,0.0483506,0.0387515,0.0392047
15.439368,73.832919,XX,0.0498846,0.0387515,0.0392047
15.443297,73.832478,XX,0.0514186,0.0368347,0.0359597
15.446329,73.841827,XX,0.0452826,0.0387515,0.0424496
15.437328,73.831812,XX,0.0498846,0.0387515,0.0359597
15.446769,73.822254,XX,0.0514186,0.0406683,0.0424496
15.433861,73.842875,XX,0.0529527,0.0445018,0.0359597
15.445106,73.841135,XX,0.0468166,0.0387515,0.0392047
15.445777,73.839873,XX,0.0468166,0.0387515,0.0424496
15.442936,73.841147,XX,0.0468166,0.034918,0.0392047
15.416099,73.842973,XX,0.0483506,0.042585,0.0392047
15.427207,73.840955,XX,0.0514186,0.0406683,0.0327147
15.420167,73.842951,XX,0.0483506,0.0406683,0.0359597
15.447802,73.838184,XX,0.0468166,0.0368347,0.0456946
15.443756,73.842401,XX,0.0483506,0.0368347,0.0424496
15.448617,73.838459,XX,0.0437485,0.0406683,0.0456946
15.440763,73.84046,XX,0.0483506,0.0368347,0.0392047
15.449954,73.834957,XX,0.0406805,0.0387515,0.0489395
15.445615,73.834842,XX,0.0468166,0.0387515,0.0424496
15.447374,73.834133,XX,0.0498846,0.0387515,0.0392047
15.45731,73.790739,XX,0.0437485,0.0310844,0.0327147
15.44777,73.832173,XX,0.0468166,0.0368347,0.0392047
15.425581,73.841104,XX,0.0514186,0.0406683,0.0327147
15.449676,73.833561,XX,0.0391465,0.0330012,0.0489395
15.450209,73.83174,XX,0.0391465,0.0330012,0.0424496
15.456243,73.793821,XX,0.0376124,0.0291677,0.0359597
15.453606,73.807676,XX,0.0406805,0.0330012,0.0456946
15.455015,73.79257,XX,0.0422145,0.0272509,0.0327147
15.455844,73.795361,XX,0.0376124,0.0291677,0.0359597
15.452744,73.798734,XX,0.0376124,0.0272509,0.0327147
15.453285,73.798451,XX,0.0345444,0.0310844,0.0392047
15.452704,73.791465,XX,0.0468166,0.0310844,0.0327147
15.454205,73.793134,XX,0.0422145,0.0291677,0.0359597
15.454489,73.795508,XX,0.0376124,0.0291677,0.0359597
15.453401,73.794956,XX,0.0391465,0.0310844,0.0327147
15.455299,73.794805,XX,0.0360784,0.0253341,0.0359597
15.456642,73.79256,XX,0.0406805,0.0291677,0.0327147
15.455548,73.790749,XX,0.0422145,0.0330012,0.0327147
15.454224,73.796628,XX,0.0376124,0.0291677,0.0392047
15.455034,73.795925,XX,0.0376124,0.0291677,0.0392047
15.452738,73.797616,XX,0.0345444,0.0272509,0.0359597
15.454133,73.804877,XX,0.0652249,0.0713365,0.0878791
15.452642,73.804886,XX,0.0437485,0.0310844,0.0392047
15.456633,73.790743,XX,0.0422145,0.0310844,0.0327147
15.453312,73.803484,XX,0.071361,0.0943377,0.1527783
15.453326,73.806,XX,0.0406805,0.0310844,0.0424496
15.453992,73.803899,XX,0.0529527,0.0636695,0.175493
15.454277,73.806414,XX,0.0974394,0.1096719,0.1657581
15.4599,73.768635,XX,0.0452826,0.0291677,0.0294698
15.458272,73.768365,XX,0.0422145,0.0291677,0.0294698
15.453631,73.787265,XX,0.0452826,0.0310844,0.0294698
15.459345,73.766262,XX,0.0422145,0.0272509,0.0294698
15.454586,73.788378,XX,0.0437485,0.0272509,0.0327147
15.457699,73.787381,XX,0.0437485,0.0310844,0.0359597
15.461269,73.771004,XX,0.0452826,0.0291677,0.0294698
15.461334,73.782747,XX,0.0422145,0.0310844,0.0327147
15.44291,73.78565,XX,0.0406805,0.0291677,0.0327147
15.455356,73.780545,XX,0.0437485,0.0291677,0.0294698
15.457265,73.782491,XX,0.0437485,0.0291677,0.0294698
15.454395,73.778314,XX,0.0437485,0.0291677,0.0262248
15.442361,73.784395,XX,0.0406805,0.0272509,0.0294698
15.458367,73.78556,XX,0.0452826,0.0310844,0.0327147
15.450672,73.767012,XX,0.0422145,0.0272509,0.0294698
15.445343,73.784238,XX,0.0468166,0.0310844,0.0294698
15.448729,73.783519,XX,0.0452826,0.0291677,0.0294698
15.444537,73.785641,XX,0.0452826,0.0291677,0.0327147
15.444934,73.783821,XX,0.0452826,0.0330012,0.0294698
15.443991,73.784805,XX,0.0422145,0.0291677,0.0294698
15.447111,73.785206,XX,0.0452826,0.0291677,0.0294698
15.448882,73.786734,XX,0.0422145,0.0291677,0.0294698
15.462194,73.766665,XX,0.0437485,0.0291677,0.0294698
15.445853,73.778224,XX,0.0452826,0.0291677,0.0294698
15.454435,73.785583,XX,0.0452826,0.0291677,0.0294698
15.459372,73.771155,XX,0.0452826,0.0291677,0.0294698
15.462797,73.777566,XX,0.0437485,0.0291677,0.0262248
15.463892,73.779377,XX,0.0437485,0.0310844,0.0327147
15.457764,73.77452,XX,0.0437485,0.0272509,0.0327147
15.453675,73.770629,XX,0.0422145,0.0291677,0.0294698
15.398265,73.778922,XX,0.0468166,0.0310844,0.0294698
15.456508,73.768096,XX,0.0437485,0.0330012,0.0327147
15.454743,73.767687,XX,0.0452826,0.0310844,0.0294698
15.457333,73.770188,XX,0.0437485,0.0272509,0.0294698
15.395766,73.768315,XX,0.0422145,0.0272509,0.0229798
15.455708,73.770617,XX,0.0437485,0.0291677,0.0294698
15.451487,73.767427,XX,0.0422145,0.0291677,0.0294698
15.451355,73.817754,XX,0.0406805,0.0310844,0.0392047
15.447202,73.827284,XX,0.0514186,0.0406683,0.0392047
15.452358,73.827954,XX,0.0468166,0.0368347,0.0456946
15.446997,73.814144,XX,0.0483506,0.0368347,0.0327147
15.432077,73.78809,XX,0.0422145,0.0272509,0.0294698
15.440277,73.775181,XX,0.0483506,0.034918,0.0327147
15.439453,73.773369,XX,0.0422145,0.0272509,0.0294698
15.438759,73.770438,XX,0.0422145,0.0272509,0.0262248
15.439841,73.770012,XX,0.0437485,0.0272509,0.0327147
15.440657,73.770426,XX,0.0422145,0.0291677,0.0294698
15.438497,73.772117,XX,0.0406805,0.0291677,0.0294698
15.439192,73.775188,XX,0.0422145,0.0291677,0.0294698
15.440273,73.774482,XX,0.0437485,0.0291677,0.0327147
15.440258,73.771827,XX,0.0406805,0.0272509,0.0294698
15.440639,73.767072,XX,0.0422145,0.0291677,0.0294698
15.439514,73.784412,XX,0.0437485,0.0291677,0.0294698
15.438983,73.786512,XX,0.0437485,0.0291677,0.0327147
15.440355,73.764837,XX,0.0422145,0.0272509,0.0262248
15.435588,73.785553,XX,0.0422145,0.0291677,0.0327147
15.437362,73.787639,XX,0.0437485,0.0291677,0.0327147
15.43667,73.784988,XX,0.0406805,0.0272509,0.0294698
15.434907,73.784998,XX,0.0406805,0.0253341,0.0294698
15.435713,73.783595,XX,0.0422145,0.0272509,0.0294698
15.434227,73.784582,XX,0.0422145,0.0291677,0.0294698
15.433691,73.785704,XX,0.0406805,0.0272509,0.0294698
15.433289,73.786685,XX,0.0422145,0.0272509,0.0327147
15.434919,73.787234,XX,0.0391465,0.0291677,0.0294698
15.431515,73.784458,XX,0.0422145,0.0253341,0.0294698
15.429468,73.782094,XX,0.0406805,0.0272509,0.0327147
15.428935,73.783775,XX,0.0391465,0.0272509,0.0294698
15.430212,73.769509,XX,0.0452826,0.0291677,0.0262248
15.429379,73.76602,XX,0.0422145,0.0291677,0.0294698
15.465666,73.781463,XX,0.0422145,0.0310844,0.0327147
15.46441,73.7749,XX,0.0437485,0.0291677,0.0294698
15.422388,73.752363,XX,0.0422145,0.0272509,0.0262248
15.422276,73.756557,XX,0.0422145,0.0291677,0.0262248
15.41832,73.752387,XX,0.0422145,0.0291677,0.0262248
15.436948,73.737599,XX,0.0483506,0.0330012,0.0294698
15.420599,73.747761,XX,0.0468166,0.0291677,0.0294698
15.417083,73.74932,XX,0.0422145,0.0291677,0.0197349
15.434234,73.737336,XX,0.0483506,0.0310844,0.0262248
15.433539,73.734265,XX,0.0468166,0.0330012,0.0262248
15.420094,73.754334,XX,0.0406805,0.0291677,0.0262248
15.41889,73.757276,XX,0.0437485,0.0310844,0.0262248
15.410783,73.762216,XX,0.0406805,0.0272509,0.0262248
15.420618,73.751116,XX,0.0468166,0.0330012,0.0262248
15.429594,73.755954,XX,0.0406805,0.0272509,0.0294698
15.424569,73.754447,XX,0.0422145,0.0272509,0.0262248
15.451837,73.806568,XX,0.0406805,0.0291677,0.0392047
15.432096,73.791584,XX,0.0406805,0.0272509,0.0294698
15.407366,73.757345,XX,0.0422145,0.0272509,0.0294698
15.428068,73.774135,XX,0.0406805,0.0253341,0.0262248
15.395582,73.759511,XX,0.0422145,0.0291677,0.0262248
15.416409,73.774343,XX,0.0422145,0.0272509,0.0262248
15.41025,73.813654,XX,0.0452826,0.0330012,0.0359597
15.448015,73.801837,XX,0.0422145,0.0272509,0.0327147
15.448042,73.806869,XX,0.0391465,0.0291677,0.0327147
15.409824,73.810162,XX,0.0452826,0.0310844,0.0294698
15.445376,73.815272,XX,0.0468166,0.034918,0.0359597
15.449273,73.808819,XX,0.0483506,0.034918,0.0327147
15.45539,73.81172,XX,0.0774971,0.092421,0.1852279
15.448845,73.804907,XX,0.0391465,0.0291677,0.0327147
15.419965,73.804933,XX,0.0468166,0.0368347,0.0327147
15.415507,73.807893,XX,0.0468166,0.034918,0.0294698
15.447483,73.803657,XX,0.0406805,0.0291677,0.0327147
15.450941,73.816498,XX,0.0406805,0.0330012,0.0392047
15.419732,73.811923,XX,0.0483506,0.0387515,0.0327147
15.420355,73.801716,XX,0.0468166,0.0330012,0.0294698
15.448191,73.809384,XX,0.0483506,0.0368347,0.0359597
15.44478,73.80535,XX,0.0422145,0.0291677,0.0327147
15.444629,73.802415,XX,0.0406805,0.0272509,0.0327147
15.448608,73.811199,XX,0.0452826,0.0368347,0.0359597
15.445603,73.807163,XX,0.0437485,0.0330012,0.0327147
15.418069,73.805363,XX,0.0468166,0.034918,0.0327147
15.418893,73.807315,XX,0.0483506,0.0368347,0.0327147
15.419311,73.809409,XX,0.0483506,0.034918,0.0294698
15.411713,73.808474,XX,0.0437485,0.0310844,0.0327147
15.411325,73.811971,XX,0.0437485,0.0310844,0.0327147
15.438726,73.814191,XX,0.0483506,0.034918,0.0327147
15.427328,73.812579,XX,0.0483506,0.0368347,0.0359597
15.463741,73.801327,XX,0.0468166,0.0387515,0.0424496
15.429112,73.816482,XX,0.0498846,0.0368347,0.0327147
15.42016,73.815974,XX,0.0514186,0.0387515,0.0294698
15.463727,73.79881,XX,0.0452826,0.034918,0.0359597
15.426796,73.814539,XX,0.0498846,0.0368347,0.0327147
15.424087,73.814973,XX,0.0498846,0.0406683,0.0327147
15.463835,73.793777,XX,0.0406805,0.0330012,0.0359597
15.441031,73.814178,XX,0.0468166,0.034918,0.0327147
15.463841,73.794895,XX,0.0422145,0.0330012,0.0359597
15.453426,73.799569,XX,0.0452826,0.0445018,0.1041039
15.452594,73.796079,XX,0.0422145,0.0272509,0.0327147
15.42748,73.815653,XX,0.0498846,0.0406683,0.0327147
15.413885,73.808881,XX,0.0468166,0.034918,0.0327147
15.424568,73.803509,XX,0.0452826,0.034918,0.0294698
15.42178,73.814707,XX,0.0514186,0.0406683,0.0359597
15.462967,73.783716,XX,0.0437485,0.0291677,0.0327147
15.464528,73.796569,XX,0.0437485,0.0330012,0.0392047
15.422315,73.813306,XX,0.0498846,0.0387515,0.0327147
15.426246,73.813004,XX,0.0498846,0.0406683,0.0359597
15.464418,73.801183,XX,0.0452826,0.034918,0.0392047
15.455573,73.795362,XX,0.0345444,0.0253341,0.0359597
15.464128,73.797829,XX,0.0452826,0.034918,0.0392047
15.45447,73.792014,XX,0.0422145,0.0291677,0.0294698
15.45511,73.78502,XX,0.0452826,0.0291677,0.0327147
15.465309,73.790553,XX,0.0422145,0.0310844,0.0359597
15.464793,73.795449,XX,0.0437485,0.0310844,0.0359597
15.46304,73.797137,XX,0.0468166,0.034918,0.0392047
15.461684,73.797144,XX,0.0437485,0.0368347,0.0392047
15.462916,73.799374,XX,0.0468166,0.0368347,0.0456946
15.457865,73.792973,XX,0.0391465,0.0310844,0.0359597
15.455836,73.793823,XX,0.0376124,0.0272509,0.0327147
15.462352,73.795323,XX,0.0452826,0.0330012,0.0359597
15.459199,73.78905,XX,0.0452826,0.0330012,0.0327147
15.464409,73.799505,XX,0.0468166,0.034918,0.0359597
15.453657,73.792018,XX,0.0437485,0.0291677,0.0327147
15.462098,73.7984,XX,0.0468166,0.034918,0.0392047
15.456071,73.787251,XX,0.0422145,0.0291677,0.0294698
15.454215,73.794951,XX,0.0391465,0.0272509,0.0327147
15.457285,73.786126,XX,0.0437485,0.034918,0.0327147
15.463305,73.796017,XX,0.0468166,0.034918,0.0392047
15.464907,73.791394,XX,0.0422145,0.0330012,0.0327147
15.433318,73.791996,XX,0.0391465,0.0272509,0.0327147
15.443585,73.81011,XX,0.0452826,0.0330012,0.0359597
15.439208,73.802866,XX,0.0406805,0.0253341,0.0294698
15.438062,73.791549,XX,0.0422145,0.0272509,0.0327147
15.441192,73.793768,XX,0.0406805,0.0291677,0.0327147
15.434034,73.798842,XX,0.0391465,0.0272509,0.0294698
15.42613,73.791618,XX,0.0391465,0.0272509,0.0294698
15.444576,73.79263,XX,0.0391465,0.0272509,0.0294698
15.429071,73.808934,XX,0.0452826,0.0291677,0.0327147
15.442971,73.796693,XX,0.0406805,0.0272509,0.0294698
15.429562,73.799287,XX,0.0422145,0.0272509,0.0327147
15.439376,73.808876,XX,0.0437485,0.0310844,0.0327147
15.426757,73.80727,XX,0.0483506,0.034918,0.0327147
15.464869,73.784404,XX,0.0422145,0.0310844,0.0294698
15.431314,73.797459,XX,0.0406805,0.0272509,0.0327147
15.443434,73.807175,XX,0.0452826,0.0330012,0.0294698
15.434801,73.79045,XX,0.0406805,0.0272509,0.0294698
15.435214,73.791426,XX,0.0422145,0.0253341,0.0294698
15.430625,73.795367,XX,0.0406805,0.0272509,0.0262248
15.44309,73.793757,XX,0.0406805,0.0253341,0.0262248
15.443131,73.801305,XX,0.0422145,0.0272509,0.0294698
15.435315,73.810157,XX,0.0498846,0.0368347,0.0327147
15.442876,73.804243,XX,0.0391465,0.0272509,0.0294698
15.43582,73.803304,XX,0.0391465,0.0291677,0.0294698
15.434557,73.795344,XX,0.0406805,0.0291677,0.0294698
15.441397,73.806488,XX,0.0406805,0.0291677,0.0294698
15.429519,73.791459,XX,0.0391465,0.0253341,0.0294698
15.431867,73.799413,XX,0.0406805,0.0291677,0.0294698
15.429528,73.793136,XX,0.0406805,0.0253341,0.0294698
15.427222,73.79287,XX,0.0422145,0.0272509,0.0262248
15.433542,73.80835,XX,0.0468166,0.0368347,0.0294698
15.436313,73.794076,XX,0.0422145,0.0253341,0.0294698
15.435263,73.800512,XX,0.0406805,0.0272509,0.0294698
15.428454,73.7951,XX,0.0406805,0.0272509,0.0262248
15.441645,73.802293,XX,0.0391465,0.0253341,0.0327147
15.440771,73.791114,XX,0.0422145,0.0272509,0.0262248
15.442943,73.791521,XX,0.0406805,0.0272509,0.0294698
15.431881,73.801929,XX,0.0422145,0.0310844,0.0327147
15.432309,73.805841,XX,0.0452826,0.034918,0.0327147
15.433646,73.802338,XX,0.0406805,0.0291677,0.0294698
15.43579,73.797713,XX,0.0406805,0.0253341,0.0294698
15.434749,73.805827,XX,0.0391465,0.0291677,0.0327147
15.39293,73.795025,XX,0.0422145,0.0310844,0.0359597
15.430677,73.805011,XX,0.0437485,0.0310844,0.0294698
15.437475,73.808467,XX,0.0437485,0.0330012,0.0327147
15.437437,73.801478,XX,0.0406805,0.0291677,0.0294698
15.393087,73.798937,XX,0.0437485,0.0310844,0.0392047
15.43124,73.808782,XX,0.0468166,0.0330012,0.0327147
15.394325,73.802284,XX,0.0514186,0.0521689,0.178738
15.393073,73.796421,XX,0.0422145,0.0310844,0.0359597
15.392832,73.802013,XX,0.0437485,0.0310844,0.0392047
15.438624,73.795181,XX,0.0406805,0.0272509,0.0294698
15.437053,73.805534,XX,0.0437485,0.0310844,0.0294698
15.394311,73.799629,XX,0.072895,0.1039216,0.1852279
15.393746,73.795579,XX,0.0406805,0.0330012,0.0424496
15.394488,73.782438,XX,0.0437485,0.0310844,0.0327147
15.393732,73.792924,XX,0.0406805,0.0368347,0.0554295
15.393489,73.798096,XX,0.0437485,0.0291677,0.0359597
15.393793,73.804244,XX,0.0575547,0.0445018,0.0456946
15.392692,73.801175,XX,0.0437485,0.0272509,0.0359597
15.395039,73.783972,XX,0.0437485,0.0310844,0.0327147
15.392575,73.80467,XX,0.0498846,0.0368347,0.0392047
15.393333,73.794324,XX,0.0452826,0.034918,0.0489395
15.434136,73.79283,XX,0.0422145,0.0272509,0.0294698
15.396538,73.785361,XX,0.0437485,0.0272509,0.0294698
15.440534,73.822708,XX,0.0483506,0.0368347,0.0359597
15.39287,73.784124,XX,0.0452826,0.0310844,0.0294698
15.438779,73.824116,XX,0.0483506,0.0368347,0.0359597
15.440144,73.825786,XX,0.0498846,0.0368347,0.0327147
15.393983,73.789149,XX,0.0437485,0.0291677,0.0294698
15.394615,73.78076,XX,0.0468166,0.0291677,0.0294698
15.39413,73.791244,XX,0.0498846,0.0464186,0.0651643
15.401298,73.787988,XX,0.0483506,0.0464186,0.0521845
15.392756,73.788038,XX,0.0452826,0.0291677,0.0294698
15.392782,73.792789,XX,0.0406805,0.0291677,0.0359597
15.396291,73.789695,XX,0.0437485,0.0291677,0.0359597
15.392774,73.791252,XX,0.0422145,0.0291677,0.0327147
15.43771,73.827058,XX,0.0498846,0.0387515,0.0327147
15.441104,73.827877,XX,0.0483506,0.034918,0.0359597
15.433588,73.816876,XX,0.0483506,0.0368347,0.0327147
15.442578,73.824654,XX,0.0498846,0.0368347,0.0359597
15.439079,73.829566,XX,0.0483506,0.0387515,0.0359597
15.443244,73.822273,XX,0.0483506,0.0368347,0.0359597
15.442415,73.819482,XX,0.0483506,0.034918,0.0392047
15.427514,73.822083,XX,0.0514186,0.0406683,0.0359597
